132;0;4412.00;11.80;886.00;0.00;1.04
133;0;3311.00;10.35;1138.00;0.00;0.92
134;0;4361.00;12.70;902.00;0.00;0.96
135;0;2104.00;12.22;1854.00;0.00;0.44
136;0;2214.00;13.40;1106.00;0.00;0.44
137;0;2696.00;11.10;1423.00;0.00;0.96
138;0;2256.00;12.27;1787.00;0.00;0.24
139;0;4663.00;11.92;1440.00;0.00;0.88
140;0;3625.00;12.00;1402.00;0.00;1.44
141;0;2931.00;12.45;1169.00;0.00;0.72
142;0;2221.00;11.40;1359.00;0.00;0.52
143;0;3029.00;10.82;338.00;0.00;0.56
144;0;4285.00;14.10;716.00;0.00;0.60
145;0;4371.00;16.02;834.00;0.00;0.96
146;0;3025.00;12.60;27.00;0.00;1.24
147;0;4092.00;13.40;821.00;0.00;0.96
148;0;4382.00;16.10;788.00;0.00;1.00
149;0;2817.00;10.75;102.00;0.00;0.64
150;0;2957.00;13.72;1368.00;0.00;1.00
151;0;4787.00;10.90;1221.00;0.00;1.08
152;0;3247.00;15.27;32.00;0.00;1.44
153;0;2365.00;11.30;1009.00;0.00;0.44
154;0;4938.00;12.15;1197.00;0.00;0.84
155;0;2481.00;11.00;2033.00;0.00;0.68
156;0;3616.00;14.55;32.00;0.00;1.36
157;0;3396.00;13.45;338.00;0.00;0.92
158;0;4475.00;12.52;422.00;0.00;1.12
159;0;2108.00;15.00;1917.00;0.00;1.04
160;0;3354.00;10.60;1122.00;0.00;0.80
161;0;2288.00;12.37;1193.00;0.00;0.56
162;0;3196.00;12.65;1012.00;0.00;0.44
163;0;4201.00;10.52;537.00;0.00;0.60
164;0;3311.00;14.20;1272.00;0.00;0.88
165;0;4247.00;11.40;1160.00;0.00;1.08
166;0;2028.00;10.80;976.00;0.00;0.36
167;0;2342.00;10.80;1772.00;0.00;0.52
168;0;4542.00;12.17;702.00;0.00;0.92
169;0;4494.00;11.60;706.00;0.00;1.00
170;0;3389.00;14.65;1306.00;0.00;0.96
171;0;4053.00;11.65;171.00;0.00;0.56
172;0;4154.00;11.20;308.00;0.00;1.20
173;0;4600.00;10.85;1513.00;0.00;0.80
174;0;4558.00;12.00;1095.00;0.00;0.96
175;0;3527.00;16.05;1367.00;0.00;1.28
176;0;4902.00;10.75;803.00;0.00;0.68
177;0;4300.00;11.60;1174.00;0.00;0.88
178;0;4158.00;14.75;923.00;0.00;0.96
179;0;2336.00;12.20;1384.00;0.00;0.44
180;0;2327.00;14.52;1630.00;0.00;0.24
181;0;3074.00;11.97;320.00;0.00;0.92
182;0;3695.00;10.90;1003.00;0.00;1.12
183;0;2877.00;11.92;17.00;0.00;0.88
184;0;2167.00;11.52;1203.00;0.00;0.44
185;0;3274.00;11.50;1205.00;0.00;1.16
186;0;4825.00;12.00;941.00;0.00;0.88
187;0;4394.00;15.90;1319.00;0.00;0.92
188;0;4372.00;12.80;458.00;0.00;1.12
189;0;3149.00;10.10;883.00;0.00;0.40
190;0;3839.00;11.25;854.00;0.00;1.40
191;0;2557.00;10.57;95.00;0.00;0.60
192;0;3424.00;11.50;1444.00;0.00;1.40
193;0;2940.00;11.22;1254.00;0.00;0.92
194;0;4279.00;12.05;905.00;0.00;0.84
195;0;2988.00;10.75;1213.00;0.00;0.76
196;0;3869.00;12.22;750.00;0.00;1.24
197;0;3241.00;12.20;1213.00;0.00;0.88
198;0;4826.00;16.30;1083.00;0.00;0.92
199;0;3213.00;15.00;983.00;0.00;0.40
200;0;3945.00;13.50;184.00;0.00;0.76
201;0;3010.00;11.40;486.00;0.00;0.56
202;0;2054.00;10.52;1578.00;0.00;0.36
203;0;4680.00;12.52;691.00;0.00;1.04
204;0;3180.00;11.10;1079.00;0.00;0.52
205;0;3765.00;10.90;1278.00;0.00;1.36
206;0;3527.00;10.90;1472.00;0.00;1.28
207;0;2243.00;12.10;1366.00;0.00;0.40
208;0;4796.00;14.57;1324.00;0.00;1.12
209;0;4209.00;14.50;974.00;0.00;0.88
210;0;3584.00;15.62;1218.00;0.00;1.36
211;0;4292.00;15.05;839.00;0.00;0.92
212;0;3601.00;11.92;182.00;0.00;0.84
213;0;3830.00;11.70;1004.00;0.00;1.36
214;0;4134.00;10.30;115.00;0.00;0.60
215;0;2333.00;10.60;1475.00;0.00;0.56
216;0;3582.00;14.47;1050.00;0.00;1.04
217;0;3656.00;10.30;708.00;0.00;1.04
218;0;2843.00;14.02;1154.00;0.00;0.48
219;0;3048.00;11.60;444.00;0.00;0.60
220;0;2865.00;10.75;1011.00;0.00;0.40
221;0;4036.00;11.50;1050.00;0.00;1.08
222;0;2733.00;13.17;18.00;0.00;0.92
223;0;2586.00;12.80;1349.00;0.00;0.44
224;0;2633.00;12.57;1066.00;0.00;0.40
225;0;3218.00;12.50;90.00;0.00;1.32
226;0;2194.00;14.30;1489.00;0.00;0.40
227;0;4824.00;13.65;1359.00;0.00;0.92
228;0;2566.00;11.12;1195.00;0.00;0.44
229;0;4112.00;14.57;1097.00;0.00;0.92
230;0;2451.00;11.20;1997.00;0.00;1.40
231;0;4282.00;10.35;608.00;0.00;0.40
232;0;3831.00;11.17;793.00;0.00;1.64
233;0;3339.00;13.10;1016.00;0.00;0.60
234;0;2938.00;12.55;1101.00;0.00;0.52
235;0;4514.00;11.75;461.00;0.00;1.08
236;0;4201.00;13.55;755.00;0.00;0.64
237;0;2241.00;11.97;1651.00;0.00;0.48
238;0;3781.00;11.97;1097.00;0.00;1.20
239;0;4383.00;10.70;319.00;0.00;0.88
240;0;4787.00;10.70;1284.00;0.00;0.84
241;0;3373.00;11.10;950.00;0.00;0.76
242;0;4612.00;10.75;564.00;0.00;0.76
243;0;2222.00;11.60;1430.00;0.00;0.60
244;0;3970.00;11.50;1226.00;0.00;0.96
245;0;2712.00;12.82;53.00;0.00;0.84
246;0;2630.00;13.40;1126.00;0.00;0.44
247;0;3579.00;10.60;1008.00;0.00;0.92
248;0;3531.00;14.80;102.00;0.00;1.24
249;0;4587.00;12.10;1009.00;0.00;1.04
250;0;4731.00;11.47;706.00;0.00;0.88
251;0;2948.00;12.87;1118.00;0.00;0.40
252;0;4506.00;14.50;1390.00;0.00;0.92
253;0;3278.00;14.95;1073.00;0.00;0.56
254;0;2774.00;16.30;1125.00;0.00;0.36
255;0;2227.00;11.90;1631.00;0.00;0.44
256;0;3520.00;12.85;16.00;0.00;0.76
257;0;3170.00;11.95;1358.00;0.00;1.08
258;0;2232.00;13.45;1132.00;0.00;0.44
259;0;2596.00;10.90;1449.00;0.00;0.64
260;0;2539.00;10.50;1398.00;0.00;0.44
261;0;4784.00;11.10;921.00;0.00;0.92
262;0;3060.00;13.45;1190.00;0.00;0.88
263;0;4379.00;12.27;361.00;0.00;1.08
264;0;4179.00;12.52;410.00;0.00;1.20
265;0;3712.00;16.10;102.00;0.00;1.24
266;0;3207.00;13.90;904.00;0.00;0.40
267;0;1997.00;12.57;2027.00;0.00;0.88
268;0;3476.00;10.40;1235.00;0.00;1.08
269;0;3316.00;14.55;433.00;0.00;1.12
270;0;4364.00;11.95;999.00;0.00;1.12
271;0;3966.00;13.40;154.00;0.00;0.88
272;0;3191.00;11.50;1333.00;0.00;0.96
273;0;2631.00;11.80;1178.00;0.00;0.40
274;0;3333.00;10.70;1189.00;0.00;0.88
275;0;3430.00;11.90;391.00;0.00;0.64
276;0;3130.00;11.50;1107.00;0.00;0.68
277;0;4384.00;10.10;280.00;0.00;0.88
278;0;4701.00;12.10;1257.00;0.00;1.16
279;0;3372.00;12.27;75.00;0.00;1.16
280;0;3220.00;10.95;820.00;0.00;0.48
281;0;2220.00;12.00;1917.00;0.00;0.64
282;0;3301.00;13.10;321.00;0.00;1.20
283;0;2458.00;11.05;697.00;0.00;0.56
284;0;3624.00;10.30;1090.00;0.00;1.20
285;0;2769.00;16.40;1236.00;0.00;0.60
286;0;3203.00;13.60;349.00;0.00;1.32
287;0;4194.00;10.50;598.00;0.00;0.56
288;0;2569.00;10.65;1090.00;0.00;0.44
289;0;4256.00;12.57;1310.00;0.00;0.92
290;0;3132.00;13.00;1129.00;0.00;0.56
291;0;2325.00;11.30;1449.00;0.00;0.40
292;0;2362.00;10.55;1308.00;0.00;0.24
293;0;3728.00;12.55;186.00;0.00;0.80
294;0;4755.00;11.95;1142.00;0.00;1.04
295;0;3473.00;13.05;1412.00;0.00;1.48
296;0;3765.00;16.25;18.00;0.00;1.08
297;0;4001.00;11.20;654.00;0.00;1.04
298;0;2223.00;10.90;1320.00;0.00;0.40
299;0;4742.00;11.40;1013.00;0.00;1.00
300;0;4548.00;14.10;1278.00;0.00;0.96
301;0;2155.00;11.95;1187.00;0.00;0.40
302;0;3372.00;11.20;1227.00;0.00;0.96
303;0;3422.00;13.15;1133.00;0.00;1.00
304;0;4847.00;11.40;1438.00;0.00;0.88
305;0;3990.00;12.95;1059.00;0.00;1.20
306;0;2509.00;9.60;572.00;0.00;0.68
307;0;2182.00;12.00;1015.00;0.00;0.44
308;0;3012.00;15.45;1196.00;0.00;0.56
309;0;4725.00;11.55;1232.00;0.00;1.00
310;0;3340.00;11.47;991.00;0.00;0.56
311;0;2853.00;12.15;1232.00;0.00;0.64
312;0;3309.00;12.90;378.00;0.00;1.24
313;0;2808.00;11.90;1332.00;0.00;0.92
314;0;2121.00;10.80;1485.00;0.00;0.44
315;0;2956.00;13.02;1049.00;0.00;0.44
316;0;4145.00;10.90;742.00;0.00;0.84
317;0;2525.00;10.82;1371.00;0.00;0.40
318;0;4020.00;10.90;739.00;0.00;0.84
319;0;4655.00;12.30;1099.00;0.00;0.96
320;0;3387.00;10.90;547.00;0.00;0.64
321;0;2798.00;15.50;1088.00;0.00;0.36
322;0;2591.00;11.10;1423.00;0.00;0.60
323;0;3272.00;13.90;1316.00;0.00;1.00
324;0;3071.00;12.05;430.00;0.00;0.64
325;0;3440.00;11.55;1040.00;0.00;0.96
326;0;2957.00;10.60;920.00;0.00;0.80
327;0;2674.00;11.52;1064.00;0.00;0.48
328;0;4418.00;13.20;1145.00;0.00;1.08
329;0;2120.00;12.40;1165.00;0.00;0.44
330;0;4711.00;13.20;1408.00;0.00;1.16
331;0;3060.00;13.00;115.00;0.00;1.16
332;0;2088.00;13.90;1212.00;0.00;0.48
333;0;2154.00;10.70;1337.00;0.00;0.36
334;0;2866.00;12.12;1136.00;0.00;0.52
335;0;4539.00;15.90;761.00;0.00;0.84
336;0;4850.00;15.35;1054.00;0.00;0.96
337;0;2794.00;10.30;984.00;0.00;0.36
338;0;2903.00;11.95;1380.00;0.00;1.04
339;0;3470.00;10.75;1479.00;0.00;1.36
340;0;3674.00;15.65;1309.00;0.00;1.36
341;0;2394.00;10.90;1726.00;0.00;0.44
342;0;3194.00;13.22;858.00;0.00;0.44
343;0;4279.00;11.75;1265.00;0.00;1.00
344;0;4248.00;10.45;941.00;0.00;0.80
345;0;4848.00;13.35;1150.00;0.00;0.88
346;0;2236.00;10.80;1464.00;0.00;0.52
347;0;3497.00;10.30;1270.00;0.00;1.20
348;0;3678.00;10.50;652.00;0.00;0.64
349;0;2218.00;10.60;1221.00;0.00;0.48
350;0;4143.00;11.50;188.00;0.00;0.68
351;0;2650.00;11.45;1359.00;0.00;0.64
352;0;3154.00;10.30;1060.00;0.00;0.40
353;0;3428.00;12.35;1659.00;0.00;0.68
354;0;2789.00;13.12;34.00;0.00;0.88
355;0;2225.00;11.87;1501.00;0.00;0.44
356;0;3228.00;15.80;1062.00;0.00;0.68
357;0;3434.00;12.95;551.00;0.00;0.60
358;0;3189.00;14.10;937.00;0.00;0.56
359;0;4213.00;12.30;1144.00;0.00;0.96
360;0;2937.00;11.95;1220.00;0.00;0.72
361;0;4014.00;10.10;1218.00;0.00;0.96
362;0;4226.00;14.85;741.00;0.00;0.64
363;0;4380.00;12.55;1075.00;0.00;0.92
364;0;3238.00;13.90;1302.00;0.00;0.92
365;0;2740.00;11.60;992.00;0.00;0.56
366;0;3417.00;13.50;1386.00;0.00;1.24
367;0;2545.00;10.50;531.00;0.00;0.52
368;0;2656.00;10.70;1229.00;0.00;0.52
369;0;2200.00;11.45;1013.00;0.00;0.40
370;0;4215.00;13.00;1331.00;0.00;0.96
371;0;2995.00;13.05;1095.00;0.00;0.40
372;0;2135.00;14.40;1281.00;0.00;0.52
373;0;3332.00;10.85;942.00;0.00;0.40
374;0;3496.00;12.75;213.00;0.00;0.68
375;0;3750.00;11.05;1223.00;0.00;1.12
376;0;2169.00;12.35;1292.00;0.00;0.36
377;0;2333.00;11.90;1198.00;0.00;0.36
378;0;3835.00;13.80;142.00;0.00;0.96
379;0;4309.00;11.05;1107.00;0.00;0.84
380;0;2320.00;14.60;1358.00;0.00;0.52
381;0;5012.00;10.95;1064.00;0.00;1.12
382;0;4422.00;10.80;652.00;0.00;0.56
383;0;2914.00;11.90;1078.00;0.00;0.44
384;0;4419.00;13.10;756.00;0.00;0.92
385;0;4382.00;11.05;666.00;0.00;0.56
386;0;2831.00;12.57;1024.00;0.00;0.44
387;0;2569.00;10.90;24.00;0.00;0.48
388;0;3042.00;12.70;1260.00;0.00;0.96
389;0;4179.00;13.62;958.00;0.00;0.84
390;0;3285.00;10.35;230.00;0.00;1.28
391;0;2865.00;10.30;811.00;0.00;0.88
392;0;2091.00;11.45;1332.00;0.00;0.44
393;0;4465.00;11.07;663.00;0.00;0.72
394;0;2970.00;10.75;861.00;0.00;0.68
395;0;3669.00;13.00;159.00;0.00;0.88
396;0;4139.00;12.30;1005.00;0.00;0.88
397;0;3891.00;15.07;877.00;0.00;1.48
398;0;4091.00;11.52;121.00;0.00;0.56
399;0;3491.00;11.50;1088.00;0.00;0.88
400;0;4895.00;12.02;1289.00;0.00;0.92
401;0;3624.00;12.90;1181.00;0.00;1.40
402;0;4459.00;14.47;732.00;0.00;1.00
403;0;3473.00;15.20;1357.00;0.00;1.08
404;0;3688.00;15.02;1246.00;0.00;1.24
405;0;2509.00;11.45;492.00;0.00;0.60
406;0;3802.00;12.40;1219.00;0.00;1.20
407;0;4153.00;12.00;1157.00;0.00;0.64
408;0;2053.00;10.90;1190.00;0.00;0.44
409;0;2139.00;14.20;1257.00;0.00;0.40
410;0;3673.00;12.90;1366.00;0.00;1.36
411;0;4949.00;11.75;990.00;0.00;0.84
412;0;4534.00;11.20;552.00;0.00;1.00
413;0;2964.00;12.82;1092.00;0.00;0.52
414;0;4513.00;12.80;1303.00;0.00;1.08
415;0;2121.00;10.60;1360.00;0.00;0.44
416;0;3308.00;14.00;497.00;0.00;0.80
417;0;4328.00;11.07;963.00;0.00;1.08
418;0;3379.00;11.45;525.00;0.00;0.56
419;0;4523.00;12.60;962.00;0.00;1.08
420;0;3329.00;10.60;1440.00;0.00;1.04
421;0;4002.00;10.40;1347.00;0.00;1.04
422;0;2835.00;11.90;72.00;0.00;0.68
423;0;3206.00;13.07;949.00;0.00;0.48
424;0;3053.00;11.47;1343.00;0.00;1.04
425;0;3205.00;12.35;1192.00;0.00;0.96
426;0;4420.00;12.00;1020.00;0.00;1.00
427;0;2952.00;13.35;1134.00;0.00;0.40
428;0;3510.00;10.70;547.00;0.00;0.76
429;0;2091.00;12.82;1188.00;0.00;0.40
430;0;4441.00;12.95;509.00;0.00;0.96
431;0;3228.00;14.90;986.00;0.00;0.40
432;0;2920.00;13.75;1344.00;0.00;1.00
433;0;4390.00;13.60;971.00;0.00;0.96
434;0;4313.00;11.30;287.00;0.00;0.88
435;0;3631.00;11.80;213.00;0.00;0.68
436;0;4881.00;10.95;892.00;0.00;1.08
437;0;2973.00;11.00;1435.00;0.00;0.96
438;0;3766.00;14.25;95.00;0.00;1.44
439;0;4884.00;13.12;1069.00;0.00;1.00
440;0;3344.00;12.10;224.00;0.00;1.28
441;0;2302.00;14.15;1369.00;0.00;0.48
442;0;2278.00;11.10;1279.00;0.00;0.44
443;0;2563.00;12.85;1374.00;0.00;0.44
444;0;3394.00;12.60;1263.00;0.00;0.96
445;0;2044.00;10.70;1223.00;0.00;0.40
446;0;3513.00;10.75;1718.00;0.00;0.68
447;0;2552.00;11.20;1079.00;0.00;0.40
448;0;2682.00;11.10;114.00;0.00;0.72
449;0;3681.00;10.50;924.00;0.00;1.16
450;0;2635.00;11.10;1216.00;0.00;0.52
451;0;4733.00;13.40;1302.00;0.00;1.24
452;0;3925.00;11.70;769.00;0.00;1.16
453;0;4338.00;12.55;1045.00;0.00;1.00
454;0;3907.00;14.95;1067.00;0.00;1.28
455;0;4013.00;10.50;182.00;0.00;0.64
456;0;4289.00;13.20;693.00;0.00;0.48
457;0;2195.00;16.50;1877.00;0.00;0.40
458;0;2372.00;11.20;1347.00;0.00;0.32
459;0;4308.00;13.15;729.00;0.00;0.56
460;0;3729.00;13.40;1111.00;0.00;1.32
461;0;2323.00;11.00;1822.00;0.00;0.56
462;0;4490.00;10.30;543.00;0.00;1.00
463;0;3260.00;13.67;511.00;0.00;0.68
464;0;2994.00;12.70;1351.00;0.00;1.00
465;0;4726.00;11.50;818.00;0.00;1.04
466;0;2217.00;10.55;1171.00;0.00;0.36
467;0;2790.00;14.90;1255.00;0.00;0.60
468;0;2787.00;11.60;1003.00;0.00;0.48
469;0;4096.00;12.12;172.00;0.00;0.64
470;0;4036.00;11.20;261.00;0.00;0.60
471;0;2152.00;10.87;1601.00;0.00;0.36
472;0;3758.00;12.00;900.00;0.00;1.16
473;0;3558.00;13.12;956.00;0.00;0.60
474;0;3008.00;12.30;1014.00;0.00;0.44
475;0;4499.00;12.10;1453.00;0.00;0.80
476;0;4648.00;12.25;1270.00;0.00;1.00
477;0;3372.00;10.75;1450.00;0.00;0.64
478;0;3145.00;12.55;422.00;0.00;1.08
479;0;4234.00;15.45;764.00;0.00;0.60
480;0;4001.00;10.82;812.00;0.00;1.04
481;0;4550.00;12.60;1141.00;0.00;0.96
482;0;4466.00;11.37;1295.00;0.00;1.08
483;0;4254.00;14.50;368.00;0.00;1.20
484;0;2733.00;11.50;84.00;0.00;0.68
485;0;3678.00;10.90;605.00;0.00;0.52
486;0;4241.00;12.60;1278.00;0.00;1.04
487;0;3276.00;12.62;75.00;0.00;1.12
488;0;3638.00;11.50;912.00;0.00;0.72
489;0;3150.00;12.35;464.00;0.00;0.96
490;0;3330.00;11.12;1362.00;0.00;0.96
491;0;3543.00;10.50;206.00;0.00;0.52
492;0;3153.00;13.82;1196.00;0.00;0.96
493;0;2573.00;13.20;1260.00;0.00;0.44
494;0;3894.00;11.80;813.00;0.00;1.60
495;0;3417.00;11.95;522.00;0.00;0.60
496;0;3628.00;12.17;1040.00;0.00;0.88
497;0;4589.00;10.60;608.00;0.00;0.76
498;0;4092.00;11.70;968.00;0.00;1.12
499;0;4346.00;13.65;1317.00;0.00;0.92
500;0;3179.00;12.70;193.00;0.00;1.24
501;0;2301.00;12.52;1650.00;0.00;0.48
502;0;4563.00;11.90;1479.00;0.00;1.00
503;0;4650.00;15.45;1324.00;0.00;1.04
504;0;3093.00;10.57;491.00;0.00;0.64
505;0;3070.00;10.30;918.00;0.00;0.36
506;0;4053.00;12.80;1003.00;0.00;1.08
507;0;2036.00;10.55;1633.00;0.00;0.44
508;0;4322.00;11.85;442.00;0.00;1.20
509;0;4185.00;14.80;854.00;0.00;0.84
510;0;4084.00;11.10;1240.00;0.00;1.04
511;0;2898.00;12.80;1134.00;0.00;0.44
512;0;3547.00;11.75;1035.00;0.00;1.12
513;0;4302.00;10.60;618.00;0.00;0.52
514;0;4074.00;12.20;928.00;0.00;1.00
515;0;3431.00;13.45;264.00;0.00;0.92
516;0;4474.00;13.65;783.00;0.00;1.12
517;0;4263.00;10.50;578.00;0.00;0.40
518;0;4685.00;10.85;654.00;0.00;0.60
519;0;4375.00;11.90;1214.00;0.00;0.84
520;0;2313.00;10.80;1308.00;0.00;0.44
521;0;3440.00;11.00;125.00;0.00;1.12
522;0;2850.00;12.85;1309.00;0.00;1.04
523;0;3793.00;11.17;166.00;0.00;0.84
524;0;4891.00;10.65;736.00;0.00;0.60
525;0;2096.00;12.85;1648.00;0.00;0.44
526;0;3444.00;10.30;959.00;0.00;0.68
527;0;2139.00;10.30;1362.00;0.00;0.36
528;0;2829.00;14.60;25.00;0.00;1.08
529;0;3364.00;12.27;1000.00;0.00;0.52
530;0;4744.00;12.60;760.00;0.00;1.04
531;0;4274.00;14.80;324.00;0.00;1.08
532;0;4166.00;12.65;1207.00;0.00;0.96
533;0;4295.00;11.15;637.00;0.00;0.44
534;0;4180.00;11.17;351.00;0.00;1.28
535;0;4013.00;11.40;1137.00;0.00;1.00
536;0;3296.00;11.75;181.00;0.00;1.28
537;0;3173.00;11.30;519.00;0.00;0.64
538;0;4430.00;14.55;457.00;0.00;1.08
539;0;3014.00;12.10;133.00;0.00;1.04
540;0;2929.00;11.30;87.00;0.00;0.80
541;0;4224.00;11.87;638.00;0.00;0.48
542;0;2696.00;11.05;1045.00;0.00;0.40
543;0;2338.00;11.15;1594.00;0.00;0.40
544;0;2093.00;14.57;1241.00;0.00;0.48
545;0;4674.00;12.80;789.00;0.00;0.92
546;0;2484.00;10.85;707.00;0.00;0.48
547;0;2305.00;11.25;1265.00;0.00;0.24
