85;254;80;247;land;false;jungle;1
86;251;103;147;land;true;jungle;1
87;252;164;185;land;false;plains;1
88;162;231;181;land;false;plains;1
89;63;228;235;land;true;plains;1
90;210;239;84;land;false;plains;1
91;160;215;145;land;false;plains;1
92;179;228;187;land;true;plains;1
93;244;202;91;land;true;plains;1
94;73;253;243;land;true;plains;1
95;107;220;237;land;true;forest;1
96;157;215;161;land;false;jungle;1
97;143;190;224;land;false;urban;1
98;210;142;197;land;true;plains;1
99;164;169;237;land;false;jungle;1
100;188;175;208;land;false;plains;1
101;98;217;201;land;false;jungle;1
102;90;240;208;land;false;desert;1
103;193;184;144;land;false;hills;1
104;157;247;163;land;false;desert;1
105;202;209;244;land;false;plains;1
106;233;236;173;land;false;jungle;1
107;135;178;228;land;false;hills;1
108;187;204;166;land;false;jungle;1
109;212;207;218;land;true;jungle;1
110;194;194;206;land;false;desert;1
111;122;232;241;land;false;plains;1
112;252;182;241;land;true;hills;1
113;243;218;215;land;false;desert;1
114;181;188;220;land;true;plains;1
115;230;238;193;land;false;desert;1
116;203;233;90;land;true;jungle;1
117;186;178;193;land;false;plains;1
118;202;209;153;land;false;mountain;1
119;234;198;100;land;true;plains;1
120;78;214;240;land;false;jungle;1
121;77;219;224;land;false;desert;1
122;179;213;232;land;false;hills;1
123;179;197;188;land;false;plains;1
124;72;242;217;land;true;jungle;1
125;233;48;232;land;true;mountain;1
126;159;151;205;land;true;plains;1
127;248;203;57;land;false;desert;1
128;172;128;227;land;false;plains;1
129;238;163;122;land;false;desert;1
130;231;219;180;land;true;hills;1
131;245;149;189;land;false;desert;1
132;206;216;138;land;false;plains;1
133;221;130;234;land;false;desert;1
134;133;176;228;land;false;plains;1
135;154;228;143;land;false;plains;1
136;237;107;225;land;false;plains;1
137;152;167;203;land;true;mountain;1
138;186;197;180;land;false;plains;1
139;214;101;229;land;false;plains;1
140;216;235;81;land;false;mountain;1
141;192;234;123;land;false;plains;1
142;243;190;186;land;false;plains;1
143;112;238;154;land;true;jungle;1
144;246;64;238;land;false;mountain;1
145;206;192;171;land;false;mountain;1
146;235;155;229;land;false;jungle;1
147;189;229;168;land;false;plains;1
148;209;234;217;land;false;mountain;1
149;252;183;246;land;true;jungle;1
150;222;224;123;land;false;plains;1
151;250;170;240;land;false;plains;1
152;229;56;252;land;false;jungle;1
153;106;238;247;land;false;plains;1
154;46;249;238;land;true;plains;1
155;117;139;249;land;true;plains;1
156;224;240;174;land;false;jungle;1
157;96;243;217;land;false;jungle;1
158;179;160;215;land;false;jungle;1
159;201;79;254;land;false;plains;1
160;168;208;143;land;false;desert;1
161;201;229;220;land;false;forest;1
162;233;146;248;land;false;hills;1
163;138;143;226;land;true;mountain;1
164;140;194;207;land;false;desert;1
165;250;57;225;land;false;desert;1
166;177;171;231;land;true;plains;1
167;235;225;202;land;true;plains;1
168;182;118;233;land;false;plains;1
169;247;185;237;land;false;plains;1
170;230;123;179;land;false;desert;1
171;248;141;172;land;false;jungle;1
172;167;192;165;land;false;jungle;1
173;145;237;252;land;true;plains;1
174;244;137;144;land;false;desert;1
175;146;240;123;land;false;plains;1
176;118;254;140;land;true;plains;1
177;203;180;191;land;false;desert;1
178;250;70;242;land;false;desert;1
179;228;251;45;land;false;urban;1
180;140;161;200;land;false;plains;1
181;178;202;236;land;true;jungle;1
182;246;131;156;land;false;desert;1
183;237;119;162;land;false;jungle;1
184;208;252;103;land;false;plains;1
185;231;68;206;land;false;desert;1
186;159;201;210;land;false;plains;1
187;243;227;236;land;false;plains;1
188;220;160;194;land;false;jungle;1
189;223;192;144;land;true;hills;1
190;215;250;188;land;false;plains;1
191;250;107;211;land;true;jungle;1
192;247;99;232;land;true;plains;1
193;119;232;186;land;false;plains;1
194;211;228;65;land;false;hills;1
195;186;191;154;land;false;plains;1
196;210;200;205;land;true;plains;1
197;169;228;202;land;false;desert;1
198;73;252;223;land;false;plains;1
199;174;231;230;land;false;hills;1
200;206;246;171;land;false;jungle;1
201;79;190;244;land;false;jungle;1
202;246;145;162;land;true;plains;1
203;188;182;154;land;false;plains;1
204;182;211;122;land;false;desert;1
205;167;238;191;land;false;desert;1
206;191;242;159;land;true;plains;1
207;146;195;167;land;false;plains;1
208;254;163;235;land;false;plains;1
209;244;148;187;land;false;desert;1
210;180;252;175;land;false;hills;1
211;100;182;250;land;false;mountain;1
212;209;238;185;land;false;jungle;1
213;217;234;73;land;false;desert;1
214;170;124;207;land;true;jungle;1
215;141;249;154;land;true;plains;1
216;156;172;222;land;false;hills;1
217;195;115;254;land;true;plains;1
218;230;221;122;land;false;plains;1
219;99;251;202;land;false;jungle;1
220;142;162;206;land;false;plains;1
221;168;185;240;land;false;desert;1
222;236;117;218;land;false;jungle;1
223;202;210;165;land;false;mountain;1
224;160;198;160;land;false;plains;1
225;137;204;189;land;false;jungle;1
226;216;227;244;land;false;plains;1
227;225;228;108;land;false;plains;1
228;169;198;199;land;false;plains;1
229;141;237;209;land;false;desert;1
230;223;201;142;land;true;plains;1
231;226;198;80;land;true;mountain;1
232;248;81;186;land;true;plains;1
233;246;184;175;land;false;desert;1
234;199;248;91;land;false;plains;1
235;119;247;143;land;false;jungle;1
236;128;173;247;land;false;mountain;1
237;229;212;218;land;false;plains;1
238;212;240;183;land;false;desert;1
239;195;147;184;land;true;jungle;1
240;126;190;204;land;false;plains;1
241;174;240;190;land;false;desert;1
242;177;124;225;land;true;jungle;1
243;252;170;174;land;false;urban;1
244;206;87;212;land;false;desert;1
245;185;217;159;land;false;jungle;1
246;220;78;245;land;false;plains;1
247;243;244;40;land;false;hills;1
248;182;166;189;land;false;jungle;1
249;179;193;245;land;false;desert;1
250;134;243;225;land;true;plains;1
251;150;226;208;land;false;plains;1
252;112;231;190;land;false;plains;1
253;149;192;224;land;false;desert;1
254;219;100;226;land;false;plains;1
255;225;132;149;land;false;plains;1
256;251;219;231;land;false;jungle;1
257;189;205;137;land;true;plains;1
258;148;207;183;land;false;plains;1
259;170;151;229;land;true;mountain;1
260;172;92;244;land;true;mountain;1
261;229;74;241;land;true;plains;1
262;232;243;192;land;false;plains;1
263;144;179;246;land;false;jungle;1
264;211;238;210;land;false;jungle;1
265;235;150;180;land;false;jungle;1
266;232;142;131;land;false;mountain;1
267;163;154;187;land;false;plains;1
268;238;148;142;land;false;desert;1
269;164;100;248;land;false;jungle;1
270;177;233;149;land;false;desert;1
271;225;182;141;land;false;jungle;1
272;249;211;51;land;false;plains;1
273;240;193;108;land;false;plains;1
274;223;192;179;land;false;desert;1
275;187;163;186;land;true;jungle;1
276;242;90;246;land;false;desert;1
277;187;162;246;land;true;jungle;1
278;148;239;158;land;false;desert;1
279;207;158;159;land;false;jungle;1
280;251;151;198;land;true;hills;1
281;134;189;201;land;false;forest;1
282;185;167;195;land;false;jungle;1
283;177;143;207;land;true;jungle;1
284;220;212;120;land;false;mountain;1
285;159;188;183;land;false;plains;1
286;146;246;181;land;false;jungle;1
287;229;209;232;land;false;mountain;1
288;202;237;215;land;true;plains;1
289;207;169;154;land;false;plains;1
290;244;28;234;land;false;desert;1
291;250;15;252;land;false;mountain;1
292;229;198;121;land;true;forest;1
293;238;123;220;land;false;jungle;1
294;232;230;141;land;false;plains;1
295;201;216;187;land;false;plains;1
296;204;155;238;land;false;jungle;1
297;212;236;126;land;true;plains;1
298;184;178;198;land;false;plains;1
299;199;203;156;land;false;plains;1
300;237;200;206;land;false;desert;1
301;215;250;221;land;false;plains;1
302;225;182;215;land;false;desert;1
303;198;112;243;land;false;desert;1
304;132;188;254;land;true;plains;1
305;220;195;225;land;false;desert;1
306;156;123;237;land;true;jungle;1
307;190;248;94;land;false;desert;1
308;226;166;149;land;false;plains;1
309;244;185;91;land;false;plains;1
310;94;225;242;land;false;desert;1
311;208;111;215;land;false;plains;1
312;224;191;242;land;false;jungle;1
313;237;249;91;land;false;plains;1
314;178;216;109;land;true;plains;1
315;242;182;203;land;false;plains;1
316;199;175;187;land;true;mountain;1
317;205;207;188;land;true;plains;1
318;212;220;81;land;true;plains;1
319;210;223;173;land;false;desert;1
320;223;59;224;land;true;jungle;1
321;201;240;244;land;false;plains;1
322;253;174;148;land;false;mountain;1
323;176;153;195;land;false;plains;1
324;228;150;182;land;false;jungle;1
325;251;185;134;land;false;desert;1
326;145;181;250;land;true;mountain;1
327;227;204;207;land;false;plains;1
328;163;196;203;land;false;desert;1
329;253;117;175;land;false;plains;1
330;227;181;228;land;false;plains;1
331;169;144;197;land;false;jungle;1
332;235;140;246;land;false;plains;1
333;244;25;251;land;false;plains;1
334;140;230;200;land;false;plains;1
335;209;118;253;land;false;plains;1
336;191;204;108;land;false;plains;1
337;226;226;119;land;true;plains;1
338;200;232;105;land;true;plains;1
339;114;226;210;land;true;plains;1
340;222;151;154;land;false;mountain;1
341;203;142;213;land;false;urban;1
342;158;224;119;land;false;hills;1
343;141;237;245;land;false;desert;1
344;148;239;192;land;false;plains;1
345;171;203;146;land;false;plains;1
346;242;162;175;land;true;plains;1
347;228;146;229;land;false;desert;1
348;121;233;250;land;true;plains;1
349;183;249;116;land;false;plains;1
350;248;245;218;land;true;jungle;1
351;128;227;233;land;false;mountain;1
352;192;211;120;land;true;desert;1
353;69;242;193;land;false;mountain;1
354;153;175;243;land;false;jungle;1
355;85;198;247;land;false;marsh;1
356;251;244;246;land;false;hills;1
357;254;153;211;land;false;jungle;1
358;192;190;131;land;false;hills;1
359;216;147;174;land;false;desert;1
360;208;230;113;land;false;plains;1
361;227;183;206;land;false;desert;1
362;218;192;251;land;false;mountain;1
363;216;254;143;land;false;desert;1
364;140;177;228;land;false;plains;1
365;225;214;247;land;false;plains;1
366;153;223;201;land;false;plains;1
367;113;203;238;land;true;jungle;1
368;209;237;235;land;false;plains;1
369;232;210;143;land;false;desert;1
370;146;227;249;land;false;plains;1
371;167;201;244;land;false;plains;1
372;123;195;249;land;false;plains;1
373;238;156;195;land;false;desert;1
374;222;253;51;land;false;jungle;1
375;241;56;239;land;false;desert;1
376;162;233;228;land;false;urban;1
377;219;134;216;land;false;forest;1
378;236;148;209;land;false;jungle;1
379;184;213;204;land;false;desert;1
380;240;251;137;land;false;mountain;1
381;231;123;158;land;true;plains;1
382;213;174;242;land;true;mountain;1
383;197;221;92;land;false;plains;1
384;249;184;205;land;false;mountain;1
385;174;227;239;land;true;mountain;1
386;197;245;210;land;false;plains;1
387;188;178;213;land;true;jungle;1
388;224;254;113;land;false;plains;1
389;252;168;254;land;false;desert;1
390;169;196;239;land;false;jungle;1
391;143;183;241;land;true;mountain;1
392;233;205;103;land;true;urban;1
393;224;235;122;land;true;hills;1
394;188;235;129;land;true;mountain;1
395;239;211;141;land;false;jungle;1
396;167;200;248;land;false;desert;1
397;198;229;132;land;false;plains;1
398;250;156;188;land;false;jungle;1
399;239;231;190;land;false;desert;1
400;200;214;171;land;false;plains;1
401;206;249;107;land;false;mountain;1
402;194;112;224;land;false;hills;1
403;159;134;241;land;false;plains;1
404;227;254;181;land;false;hills;1
405;122;233;234;land;false;jungle;1
406;203;127;172;land;false;desert;1
407;248;118;156;land;false;desert;1
408;102;235;187;land;true;plains;1
409;251;218;56;land;false;hills;1
410;202;151;242;land;false;mountain;1
411;195;200;225;land;false;plains;1
412;211;214;154;land;false;jungle;1
413;184;163;246;land;false;plains;1
414;228;170;208;land;false;plains;1
415;113;235;172;land;true;urban;1
416;184;246;172;land;false;jungle;1
417;221;242;94;land;false;plains;1
418;129;216;243;land;false;jungle;1
419;124;253;216;land;false;desert;1
420;198;97;209;land;true;plains;1
421;249;160;245;land;true;plains;1
422;209;237;180;land;false;jungle;1
423;108;159;240;land;false;mountain;1
424;112;245;166;land;false;plains;1
425;198;120;184;land;false;desert;1
426;180;134;232;land;false;desert;1
427;137;143;248;land;false;plains;1
428;68;237;203;land;true;plains;1
429;149;180;222;land;false;plains;1
430;241;188;95;land;false;jungle;1
431;130;242;145;land;false;hills;1
432;221;251;202;land;false;plains;1
433;208;192;215;land;false;desert;1
434;252;194;236;land;false;jungle;1
435;184;218;248;land;false;jungle;1
436;199;236;214;land;false;plains;1
437;163;127;243;land;true;plains;1
438;198;197;188;land;false;jungle;1
439;155;189;160;land;false;plains;1
440;138;215;154;land;false;jungle;1
441;107;226;227;land;false;mountain;1
442;245;164;189;land;false;plains;1
443;202;122;234;land;false;mountain;1
444;209;238;182;land;false;desert;1
445;243;128;180;land;true;urban;1
446;179;183;224;land;true;hills;1
447;240;144;170;land;false;plains;1
448;131;220;236;land;true;jungle;1
449;112;223;223;land;false;mountain;1
450;210;44;248;land;false;plains;1
451;161;219;148;land;false;plains;1
452;201;178;139;land;true;plains;1
453;204;200;226;land;false;desert;1
454;190;220;206;land;false;desert;1
455;244;161;130;land;false;jungle;1
456;201;235;178;land;false;mountain;1
457;134;165;212;land;false;hills;1
458;88;215;246;land;true;plains;1
459;248;241;29;land;false;mountain;1
460;98;225;246;land;false;desert;1
461;109;241;212;land;true;forest;1
462;237;132;194;land;true;jungle;1
463;173;240;173;land;false;jungle;1
464;99;204;252;land;false;plains;1
465;204;144;176;land;true;plains;1
466;57;222;247;land;false;plains;1
467;195;220;193;land;false;plains;1
468;117;234;182;land;false;plains;1
469;193;234;97;land;false;jungle;1
470;242;245;109;land;true;jungle;1
471;137;148;230;land;false;plains;1
472;116;216;211;land;false;plains;1
473;178;129;211;land;false;hills;1
474;251;89;250;land;false;mountain;1
475;177;247;167;land;true;plains;1
476;251;72;184;land;false;desert;1
477;234;175;97;land;true;plains;1
478;176;137;208;land;false;jungle;1
479;180;129;208;land;false;mountain;1
480;149;185;249;land;true;plains;1
481;235;247;158;land;false;desert;1
482;81;228;194;land;false;desert;1
483;204;146;209;land;false;jungle;1
484;141;226;142;land;true;jungle;1
485;59;251;223;land;true;plains;1
486;208;168;146;land;false;desert;1
487;124;246;134;land;false;jungle;1
488;179;96;241;land;false;mountain;1
489;88;246;201;land;false;jungle;1
490;254;217;183;land;false;plains;1
491;238;126;148;land;true;jungle;1
492;247;135;234;land;false;plains;1
493;178;187;227;land;false;plains;1
494;88;234;204;land;false;plains;1
495;230;74;197;land;false;jungle;1
496;185;206;248;land;false;mountain;1
497;203;168;179;land;true;jungle;1
498;171;200;182;land;false;desert;1
499;238;153;156;land;false;plains;1
500;217;222;91;land;false;jungle;1
501;190;254;213;land;false;plains;1
502;173;207;134;land;false;plains;1
503;187;186;227;land;false;plains;1
504;237;153;246;land;true;jungle;1
505;191;177;162;land;true;mountain;1
506;156;186;252;land;false;desert;1
507;229;216;61;land;true;plains;1
508;184;253;148;land;false;jungle;1
509;94;239;179;land;false;hills;1
510;115;220;182;land;false;desert;1
511;142;252;207;land;false;plains;1
512;120;251;253;land;false;desert;1
513;136;232;144;land;true;mountain;1
514;154;160;240;land;false;desert;1
515;252;208;250;land;false;jungle;1
516;138;151;244;land;false;plains;1
517;215;87;226;land;true;mountain;1
518;242;168;136;land;true;plains;1
519;183;148;236;land;false;desert;1
520;218;119;238;land;true;plains;1
521;151;209;220;land;false;jungle;1
522;129;156;219;land;false;plains;1
523;148;195;229;land;false;jungle;1
524;215;67;222;land;true;plains;1
525;14;253;247;land;false;plains;1
526;170;232;142;land;false;desert;1
527;148;251;153;land;true;urban;1
528;234;159;204;land;false;jungle;1
529;127;223;168;land;false;desert;1
530;231;226;133;land;false;plains;1
531;219;103;233;land;false;jungle;1
532;75;224;207;land;false;desert;1
533;168;184;217;land;false;mountain;1
534;174;237;216;land;false;jungle;1
535;221;69;238;land;false;desert;1
536;217;125;240;land;false;jungle;1
537;88;217;215;land;false;jungle;1
538;110;169;234;land;false;jungle;1
539;160;222;186;land;false;jungle;1
540;221;186;174;land;false;jungle;1
541;189;157;209;land;false;mountain;1
542;174;209;158;land;false;plains;1
543;225;211;153;land;false;plains;1
544;163;224;182;land;false;desert;1
545;209;218;180;land;false;plains;1
546;203;160;216;land;true;jungle;1
547;246;146;143;land;false;plains;1
548;215;247;50;land;false;plains;1
549;232;124;170;land;false;plains;1
550;215;164;231;land;false;plains;1
551;154;239;231;land;true;plains;1
552;146;171;198;land;false;mountain;1
553;186;91;231;land;false;plains;1
554;187;199;166;land;true;plains;1
555;226;183;99;land;true;plains;1
556;254;86;230;land;true;hills;1
557;227;193;165;land;false;desert;1
558;241;222;128;land;false;plains;1
559;178;253;108;land;true;plains;1
560;35;253;218;land;false;desert;1
561;246;237;223;land;false;plains;1
562;133;221;181;land;false;plains;1
563;237;196;152;land;true;mountain;1
564;204;67;237;land;true;urban;1
565;213;59;249;land;false;hills;1
566;91;243;234;land;false;jungle;1
567;215;83;248;land;true;plains;1
568;238;180;248;land;true;jungle;1
569;197;154;159;land;false;plains;1
570;129;243;187;land;false;jungle;1
571;196;201;174;land;true;plains;1
572;220;114;243;land;false;mountain;1
573;100;188;231;land;false;jungle;1
574;136;210;231;land;false;hills;1
575;187;81;251;land;false;desert;1
576;182;234;141;land;true;mountain;1
577;188;200;117;land;false;desert;1
578;225;162;125;land;false;plains;1
579;147;221;183;land;false;jungle;1
580;226;209;190;land;false;forest;1
581;250;48;236;land;false;plains;1
582;198;59;250;land;false;hills;1
583;245;246;225;land;false;jungle;1
584;135;229;227;land;false;plains;1
585;105;253;176;land;false;hills;1
586;230;169;211;land;false;plains;1
587;81;242;222;land;false;desert;1
588;43;245;240;land;false;plains;1
589;12;246;245;land;false;desert;1
590;201;171;204;land;true;mountain;1
591;210;161;141;land;false;desert;1
592;196;118;212;land;false;plains;1
593;248;170;187;land;false;hills;1
594;104;206;201;land;false;mountain;1
595;139;226;164;land;true;plains;1
596;222;113;210;land;false;desert;1
597;192;237;87;land;true;plains;1
598;254;247;203;land;true;jungle;1
599;249;145;178;land;true;plains;1
600;236;252;58;land;false;jungle;1
601;181;141;202;land;true;plains;1
602;184;191;150;land;false;jungle;1
603;113;209;222;land;false;desert;1
604;248;181;172;land;true;jungle;1
605;140;244;254;land;true;jungle;1
606;250;197;202;land;true;jungle;1
607;244;201;147;land;false;plains;1
608;181;89;245;land;true;plains;1
609;194;139;248;land;true;mountain;1
610;121;184;235;land;false;plains;1
611;223;144;198;land;false;mountain;1
612;159;206;211;land;false;forest;1
613;145;232;172;land;true;jungle;1
614;156;248;101;land;false;jungle;1
615;165;162;215;land;false;plains;1
616;218;141;201;land;false;mountain;1
617;217;54;238;land;false;plains;1
618;191;252;116;land;false;desert;1
619;188;192;218;land;false;plains;1
620;230;156;227;land;false;jungle;1
621;203;196;224;land;false;desert;1
622;231;236;203;land;true;plains;1
623;237;177;194;land;true;jungle;1
624;171;246;254;land;false;hills;1
625;222;162;129;land;false;desert;1
626;120;192;195;land;false;plains;1
627;182;146;221;land;false;desert;1
628;233;253;73;land;false;plains;1
629;191;157;245;land;false;jungle;1
630;216;239;189;land;true;plains;1
631;109;241;159;land;true;jungle;1
632;182;223;230;land;false;plains;1
633;146;247;142;land;true;mountain;1
634;245;181;111;land;false;mountain;1
635;221;221;179;land;false;plains;1
636;113;226;166;land;true;urban;1
637;91;249;198;land;true;plains;1
638;163;151;210;land;false;plains;1
639;249;85;168;land;false;jungle;1
640;160;252;162;land;true;plains;1
641;228;183;212;land;false;jungle;1
642;253;45;212;land;false;desert;1
643;192;204;167;land;false;urban;1
644;179;177;159;land;false;desert;1
645;182;164;171;land;false;desert;1
646;251;156;172;land;false;plains;1
647;233;206;221;land;true;plains;1
648;192;94;234;land;false;plains;1
649;151;200;173;land;false;jungle;1
650;244;247;204;land;true;jungle;1
651;211;232;215;land;false;jungle;1
652;175;254;245;land;false;desert;1
653;245;207;163;land;false;desert;1
654;155;157;230;land;false;plains;1
655;137;130;246;land;false;plains;1
656;203;173;164;land;false;desert;1
657;237;184;110;land;false;plains;1
658;253;201;207;land;true;plains;1
659;201;247;107;land;false;forest;1
660;171;238;115;land;true;urban;1
661;139;190;203;land;false;plains;1
662;155;233;244;land;false;desert;1
663;142;208;247;land;true;plains;1
664;241;136;140;land;true;jungle;1
665;173;192;215;land;true;plains;1
666;236;192;94;land;false;jungle;1
667;88;186;231;land;false;urban;1
668;133;230;229;land;true;jungle;1
669;111;212;253;land;true;plains;1
670;216;237;178;land;false;plains;1
671;204;150;180;land;false;jungle;1
672;242;247;13;land;false;plains;1
673;137;200;183;land;false;desert;1
674;250;167;253;land;false;plains;1
675;205;77;239;land;true;plains;1
676;108;169;247;land;false;mountain;1
677;241;169;226;land;false;desert;1
678;144;228;185;land;false;plains;1
679;24;254;242;land;false;jungle;1
680;191;71;245;land;false;forest;1
681;199;61;252;land;true;jungle;1
682;253;145;142;land;false;desert;1
683;120;218;206;land;false;plains;1
684;179;182;246;land;false;plains;1
685;188;199;126;land;false;plains;1
686;241;120;202;land;true;plains;1
687;79;185;242;land;false;plains;1
688;92;228;190;land;false;forest;1
689;249;128;176;land;false;desert;1
690;195;152;175;land;false;desert;1
691;122;204;188;land;false;jungle;1
692;155;202;202;land;true;jungle;1
693;226;238;230;land;true;plains;1
694;169;229;210;land;false;plains;1
695;82;223;205;land;false;plains;1
696;249;220;148;land;true;plains;1
697;229;159;163;land;false;mountain;1
698;40;236;227;land;false;mountain;1
699;253;141;246;land;false;plains;1
700;246;140;193;land;true;plains;1
701;230;110;194;land;false;plains;1
702;216;214;158;land;false;jungle;1
703;247;132;190;land;false;plains;1
704;250;249;249;land;false;plains;1
705;75;223;223;land;true;plains;1
706;250;142;134;land;true;plains;1
707;210;185;137;land;false;forest;1
708;207;247;71;land;true;jungle;1
709;83;194;241;land;false;plains;1
710;224;238;248;land;false;desert;1
711;150;236;232;land;false;desert;1
712;171;225;210;land;false;desert;1
713;186;213;230;land;false;jungle;1
714;145;190;202;land;false;hills;1
715;202;244;176;land;true;jungle;1
716;89;244;221;land;true;desert;1
717;188;126;241;land;false;desert;1
718;95;212;210;land;false;mountain;1
719;239;206;145;land;false;plains;1
720;241;248;74;land;true;plains;1
721;234;84;233;land;false;plains;1
722;232;217;254;land;false;plains;1
723;153;216;137;land;false;plains;1
724;186;249;233;land;false;mountain;1
725;221;244;173;land;true;jungle;1
726;188;245;140;land;false;jungle;1
727;208;226;68;land;false;jungle;1
728;178;212;140;land;false;plains;1
729;187;163;233;land;true;plains;1
730;242;177;83;land;false;jungle;1
731;208;153;172;land;false;jungle;1
732;230;196;115;land;false;urban;1
733;98;206;239;land;false;jungle;1
734;151;250;204;land;true;plains;1
735;219;228;224;land;false;jungle;1
736;229;220;151;land;true;mountain;1
737;216;223;92;land;false;plains;1
738;66;209;254;land;false;hills;1
739;178;196;201;land;false;plains;1
740;241;66;248;land;false;desert;1
741;149;204;249;land;true;plains;1
742;219;233;168;land;false;plains;1
743;203;229;164;land;true;plains;1
744;208;185;202;land;true;plains;1
745;118;189;220;land;false;desert;1
746;238;127;199;land;false;desert;1
747;220;93;228;land;false;plains;1
748;88;235;240;land;true;jungle;1
749;247;196;153;land;false;plains;1
750;248;239;79;land;true;plains;1
751;160;156;229;land;false;hills;1
752;155;179;212;land;true;hills;1
753;211;222;203;land;false;plains;1
754;200;182;176;land;false;desert;1
755;247;64;230;land;false;desert;1
756;226;214;71;land;false;mountain;1
757;234;149;241;land;false;hills;1
758;155;110;245;land;true;hills;1
759;224;155;148;land;false;plains;1
760;248;201;242;land;true;forest;1
761;165;186;181;land;false;plains;1
762;249;238;32;land;true;plains;1
763;223;248;126;land;false;plains;1
764;210;120;247;land;true;hills;1
765;201;223;81;land;false;jungle;1
766;251;229;38;land;true;jungle;1
767;134;213;238;land;true;plains;1
768;140;192;189;land;true;jungle;1
769;130;224;233;land;false;plains;1
770;199;145;178;land;false;desert;1
771;166;132;204;land;false;desert;1
772;216;156;186;land;false;mountain;1
773;184;213;136;land;false;mountain;1
774;230;158;172;land;false;plains;1
775;180;211;134;land;false;plains;1
776;228;243;208;land;false;jungle;1
777;179;166;169;land;false;desert;1
778;254;126;217;land;false;plains;1
779;236;193;220;land;false;desert;1
780;176;225;210;land;false;jungle;1
781;223;170;202;land;false;mountain;1
782;100;253;154;land;false;jungle;1
783;223;189;135;land;false;mountain;1
784;194;156;153;land;false;jungle;1
785;254;177;210;land;false;plains;1
786;24;250;227;land;false;plains;1
787;208;88;244;land;true;jungle;1
788;205;253;249;land;false;mountain;1
789;144;229;137;land;false;plains;1
790;236;150;209;land;false;jungle;1
791;232;124;236;land;false;plains;1
792;215;101;193;land;false;mountain;1
793;250;142;142;land;true;plains;1
794;139;228;240;land;true;mountain;1
795;236;91;249;land;false;plains;1
796;122;228;157;land;true;plains;1
797;203;192;140;land;false;plains;1
798;171;237;248;land;true;plains;1
799;160;152;204;land;false;mountain;1
800;108;213;201;land;false;plains;1
801;211;79;236;land;false;plains;1
802;161;214;207;land;true;plains;1
803;60;216;247;land;false;plains;1
804;237;164;106;land;false;jungle;1
805;248;234;129;land;false;plains;1
806;241;196;235;land;true;plains;1
807;204;69;233;land;true;jungle;1
